Timestamp,Product Barcode,Quantity,Product,customer_id,Customer_Name,Email,Order_Code,Wix_Order_Number,Wix_Contact_Id
1/31/24,YZVDHDMYZHI94YL,1,,,,,,,
1/31/24,YZVDHDMYZHI64YL,1,,,,,,,
1/31/24,YZVDHDMYZHI94YL,1,,,,,,,
1/31/24,FFH39467DK,1,,,,,,,
1/31/24,YZVDHDMYZHI64YL,1,,,,,,,
1/31/24,YZVDHDMYZHI94YL,1,,,,,,,
1/31/24,FFH39467DK,1,,,,,,,
1/31/24,FFH39467DK,1,,,,,,,
1/31/24,YZVDHDMYZHI64YL,1,,,,,,,
1/31/24,YZVDHDMYZHI64YL,1,,,,,,,
1/31/24,RFXWF52RX,1,,,,,,,
1/31/24,YZVDHDMYZHI64YL,1,,,,,,,
1/31/24,XJ75-84YL,1,,,,,,,
1/30/24,YZVDHDMYZHI94YL,1,,,,,,,
1/30/24,YZVDHDMYZHI64YL,1,,,,,,,
1/30/24,FFH39467DK,1,,,,,,,
1/30/24,YZVDHDMYZHI64YL,1,,,,,,,
1/30/24,XJ75-84YL,1,,,,,,,
1/30/24,FFH39467DK,1,,,,,,,
1/30/24,YZVDHDMYZHI64YL,1,,,,,,,
1/29/24,XJ75-84YL,1,,,,,,,
1/29/24,YZVDHDMYZHI64YL,1,,,,,,,
1/28/24,XJ75-84YL,1,,,,,,,
1/28/24,YZVDHDMYZHI64YL,1,,,,,,,
1/26/24,FFH39467DK,1,,,,,,,
1/26/24,XJ75-84YL,1,,,,,,,
1/26/24,YZVDHDMYZHI64YL,1,,,,,,,
1/26/24,XJ75-84YL,1,,,,,,,
1/26/24,UK58452RX,1,,,,,,,
1/26/24,YZVDHDMYZHI64YL,1,,,,,,,
1/26/24,LYVT56YL,-1,,,,,,,
1/26/24,HAG5537BZXLRIFIRG6PU,1,,,,,,,
1/26/24,XJ75-84YL,1,,,,,,,
1/26/24,YZVDHDMYZHI94YL,1,,,,,,,
1/26/24,YZVDHDMYZHI64YL,1,,,,,,,
1/26/24,YZVDHDMYZHI64YL,1,,,,,,,
1/25/24,FFH39467DK,1,,,,,,,
1/25/24,YZVDHDMYZHI94YL,1,,,,,,,
1/25/24,XJ75-44YL,1,,,,,,,
1/25/24,YZVDHDMYZHI64YL,1,,,,,,,
1/25/24,YZVDHDMYZHI94YL,1,,,,,,,
1/25/24,XJ75-84YL,1,,,,,,,
1/25/24,HAG5537BZXLRIFIRG6PU,1,,,,,,,
1/25/24,YZVDHDMYZHI64YL,1,,,,,,,
1/25/24,FFH39467DK,1,,,,,,,
1/24/24,YZVDHDMYZHI64YL,1,,,,,,,
1/24/24,YZVDHDMYZHI64YL,1,,,,,,,
1/24/24,XJ75-84YL,1,,,,,,,
1/24/24,YZVDHDMYZHI64YL,1,,,,,,,
1/24/24,XJ75-84YL,1,,,,,,,
1/24/24,XJ75-84YL,1,,,,,,,
1/24/24,YZVDHDMYZHI64YL,1,,,,,,,
1/24/24,YZVDHDMYZHI64YL,1,,,,,,,
1/24/24,XJ75-84YL,1,,,,,,,
1/23/24,XJ75-84YL,1,,,,,,,
1/23/24,YZVDHDMYZHI64YL,1,,,,,,,
1/22/24,YZVDHDMYZHI64YL,1,,,,,,,
1/22/24,FFH39467DK,1,,,,,,,
1/22/24,YZVDHDMYZHI64YL,1,,,,,,,
1/22/24,FFH39467DK,1,,,,,,,
1/22/24,FFH39467DK,1,,,,,,,
1/22/24,YZVDHDMYZHI64YL,1,,,,,,,
1/22/24,YZVDHDMYZHI94YL,1,,,,,,,
1/21/24,YZVDHDMYZHI64YL,1,,,,,,,
1/21/24,FFH39467DK,1,,,,,,,
1/20/24,YZVDHDMYZHI94YL,1,,,,,,,
1/20/24,YZVDHDMYZHI64YL,1,,,,,,,
1/20/24,YZVDHDMYZHI64YL,1,,,,,,,
1/20/24,YZVDHDMYZHI64YL,1,,,,,,,
1/20/24,YZVDHDMYZHI94YL,1,,,,,,,
1/20/24,YZVDHDMYZHI64YL,1,,,,,,,
1/20/24,XVQEJZGYZHI44YL,1,,,,,,,
1/20/24,YZVDHDMYZHI64YL,1,,,,,,,
1/20/24,YZVDHDMYZHI94YL,1,,,,,,,
1/20/24,YZVDHDMYZHI64YL,1,,,,,,,
1/20/24,FFH39467DK,1,,,,,,,
1/19/24,YZVDHDMYZHI64YL,1,,,,,,,
1/19/24,YZVDHDMYZHI64YL,1,,,,,,,
1/19/24,YZVDHDMYZHI64YL,1,,,,,,,
1/19/24,YZVDHDMYZHI64YL,1,,,,,,,
1/19/24,YZVDHDMYZHI64YL,1,,,,,,,
1/19/24,XJ75-84YL,1,,,,,,,
1/19/24,YZVDHDMYZHI94YL,1,,,,,,,
1/19/24,YZVDHDMYZHI64YL,1,,,,,,,
1/19/24,YZVDHDMYZHI64YL,1,,,,,,,
1/19/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/19/24,FFH39467DK,1,,,,,,,
1/19/24,YZVDHDMYZHI64YL,1,,,,,,,
1/18/24,YZVDHDMYZHI64YL,1,,,,,,,
1/18/24,YZVDHDMYZHI64YL,1,,,,,,,
1/18/24,YZVDHDMYZHI64YL,1,,,,,,,
1/18/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/18/24,FFH39467DK,1,,,,,,,
1/18/24,YZVDHDMYZHI94YL,1,,,,,,,
1/18/24,FFH39467DK,1,,,,,,,
1/17/24,YZVDHDMYZHI64YL,1,,,,,,,
1/17/24,YZVDHDMYZHI64YL,1,,,,,,,
1/17/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/17/24,YZVDHDMYZHI94YL,1,,,,,,,
1/17/24,XJ75-84YL,1,,,,,,,
1/17/24,XJ75-84YL,1,,,,,,,
1/17/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/17/24,YZVDHDMYZHI64YL,1,,,,,,,
1/17/24,YZVDHDMYZHI94YL,1,,,,,,,
1/16/24,YZVDHDMYZHI64YL,1,,,,,,,
1/16/24,FFH39467DK,1,,,,,,,
1/16/24,YZVDHDMYZHI64YL,1,,,,,,,
1/16/24,GGG58135DK,1,,,,,,,
1/16/24,YZVDHDMYZHI64YL,1,,,,,,,
1/16/24,RFXWF52RX,1,,,,,,,
1/16/24,UK58452RX,1,,,,,,,
1/16/24,XVQEJZGYZHI44YL,1,,,,,,,
1/15/24,XJ75-84YL,1,,,,,,,
1/15/24,YZVDHDMYZHI64YL,1,,,,,,,
1/15/24,XJ75-84YL,1,,,,,,,
1/15/24,XJ75-84YL,1,,,,,,,
1/15/24,YZVDHDMYZHI94YL,1,,,,,,,
1/15/24,YZVDHDMYZHI94YL,1,,,,,,,
1/14/24,YZVDHDMYZHI94YL,1,,,,,,,
1/14/24,XJ75-84YL,1,,,,,,,
1/13/24,YZVDHDMYZHI94YL,1,,,,,,,
1/13/24,YZVDHDMYZHI94YL,1,,,,,,,
1/13/24,YZVDHDMYZHI64YL,1,,,,,,,
1/13/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/13/24,YZVDHDMYZHI64YL,1,,,,,,,
1/12/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/12/24,YZVDHDMYZHI94YL,1,,,,,,,
1/12/24,YZVDHDMYZHI64YL,1,,,,,,,
1/12/24,YZVDHDMYZHI64YL,1,,,,,,,
1/11/24,YZVDHDMYZHI64YL,1,,,,,,,
1/11/24,XJ75-84YL,1,,,,,,,
1/11/24,FFH39467DK,1,,,,,,,
1/11/24,FFH39467DK,1,,,,,,,
1/11/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/11/24,YZVDHDMYZHI64YL,1,,,,,,,
1/11/24,YZVDHDMYZHI64YL,1,,,,,,,
1/10/24,XJ75-84YL,1,,,,,,,
1/10/24,YZVDHDMYZHI94YL,1,,,,,,,
1/10/24,YZVDHDMYZHI64YL,1,,,,,,,
1/10/24,YZVDHDMYZHI64YL,1,,,,,,,
1/10/24,FFH39467DK,1,,,,,,,
1/10/24,XJ75-84YL,1,,,,,,,
1/10/24,YZVDHDMYZHI64YL,1,,,,,,,
1/10/24,YZVDHDMYZHI64YL,1,,,,,,,
1/10/24,XJ75-84YL,1,,,,,,,
1/10/24,YZVDHDMYZHI64YL,1,,,,,,,
1/10/24,YZVDHDMYZHI64YL,1,,,,,,,
1/10/24,YZVDHDMYZHI64YL,1,,,,,,,
1/10/24,XJ75-84YL,1,,,,,,,
1/9/24,YZVDHDMYZHI94YL,1,,,,,,,
1/9/24,YZVDHDMYZHI64YL,1,,,,,,,
1/9/24,XJ75-84YL,1,,,,,,,
1/9/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/9/24,YZVDHDMYZHI94YL,1,,,,,,,
1/8/24,YZVDHDMYZHI64YL,1,,,,,,,
1/8/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/8/24,FFH39467DK,1,,,,,,,
1/8/24,XJ75-84YL,1,,,,,,,
1/8/24,YZVDHDMYZHI64YL,1,,,,,,,
1/8/24,XJ75-84YL,1,,,,,,,
1/8/24,XJ75-84YL,1,,,,,,,
1/8/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/8/24,YZVDHDMYZHI64YL,1,,,,,,,
1/8/24,YZVDHDMYZHI64YL,1,,,,,,,
1/7/24,YZVDHDMYZHI94YL,1,,,,,,,
1/7/24,YZVDHDMYZHI64YL,1,,,,,,,
1/6/24,YZVDHDMYZHI64YL,1,,,,,,,
1/6/24,YZVDHDMYZHI94YL,1,,,,,,,
1/6/24,YZVDHDMYZHI64YL,1,,,,,,,
1/6/24,YZVDHDMYZHI64YL,1,,,,,,,
1/6/24,YZVDHDMYZHI44YL,1,,,,,,,
1/6/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/6/24,FFH39467DK,1,,,,,,,
1/5/24,YZVDHDMYZHI64YL,1,,,,,,,
1/5/24,YZVDHDMYZHI94YL,1,,,,,,,
1/5/24,FFH39467DK,1,,,,,,,
1/5/24,YZVDHDMYZHI64YL,1,,,,,,,
1/5/24,YZVDHDMYZHI64YL,1,,,,,,,
1/5/24,FFH39467DK,1,,,,,,,
1/5/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/5/24,YZVDHDMYZHI64YL,1,,,,,,,
1/5/24,FFH39467DK,1,,,,,,,
1/5/24,YZVDHDMYZHI64YL,1,,,,,,,
1/5/24,YZVDHDMYZHI64YL,1,,,,,,,
1/5/24,YZVDHDMYZHI64YL,1,,,,,,,
1/5/24,YZVDHDMYZHI64YL,1,,,,,,,
1/4/24,YZVDHDMYZHI64YL,1,,,,,,,
1/4/24,XJ75-84YL,1,,,,,,,
1/4/24,XJ75-84YL,1,,,,,,,
1/4/24,YZVDHDMYZHI64YL,1,,,,,,,
1/4/24,FFH39467DK,1,,,,,,,
1/4/24,YZVDHDMYZHI64YL,1,,,,,,,
1/4/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/4/24,FFH39467DK,1,,,,,,,
1/4/24,FFH39467DK,1,,,,,,,
1/4/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/4/24,YZVDHDMYZHI64YL,1,,,,,,,
1/3/24,WVXEWFGYZHI44YL,1,,,,,,,
1/3/24,YZVDHDMYZHI94YL,1,,,,,,,
1/3/24,YZVDHDMYZHI64YL,1,,,,,,,
1/3/24,HRKVLZUSKMHH52RX,1,,,,,,,
1/3/24,YZVDHDMYZHI64YL,1,,,,,,,
1/3/24,XJ75-84YL,1,,,,,,,
1/3/24,XJ75-84YL,1,,,,,,,
1/3/24,RFXWF52RX,1,,,,,,,
1/3/24,XJ75-84YL,1,,,,,,,
1/2/24,XJ75-84YL,1,,,,,,,
1/2/24,FFH39467DK,1,,,,,,,
1/2/24,FFH39467DK,1,,,,,,,
1/2/24,XJ75-84YL,1,,,,,,,
1/2/24,YZVDHDMYZHI64YL,1,,,,,,,
1/2/24,FFH39467DK,1,,,,,,,
2025-06-25T17:18:31.705Z,FUMTRHUIV54PU,1,Adipotide - 10 MG,,,,,,
2025-06-25T17:18:31.705Z,FFH39467DK,1,AOD-9604 2mg,,,,,,
2025-06-25T17:18:31.705Z,GGG58135DK,1,BPC 157 10mg,,,,,,
2025-06-25T17:20:34.584Z,FUMTRHUIV54PU,1,Adipotide - 10 MG,,,,,,
2025-06-25T17:20:34.584Z,FFH39467DK,1,AOD-9604 2mg,,,,,,
2025-06-25T17:20:34.584Z,GGG58135DK,1,BPC 157 10mg,,,,,,
2025-06-26T09:31:24.300Z,GGG58135DK,1,BPC 157 10mg,,,,,,
2025-06-26T09:31:24.300Z,SRH934YL,1,NAD+ 500mg,,,,,,
2025-06-28T05:06:14.891Z,YZVDHDMYZHI94YL,6,Tirzepatide 60 mg,,,,,,
2025-06-28T05:06:15.694Z,YZVDHDMYZHI94YL,6,Tirzepatide 60 mg,,,,,,
2025-06-28T16:38:26.588Z,UVKQJT,1,PEG-MGF,,,,,,
2025-06-28T16:38:26.588Z,XVQEJZGYZHI44YL,1,Semaglutide 10mg,,,,,,
2025-06-28T17:15:39.304Z,XVQEJZGYZHI8AS,1,Semaglutide 5mg,,,,,,
2025-06-28T17:28:59.789Z,XVQEJZGYZHI8AS,1,Semaglutide 5mg,,,,,,
2025-07-02T12:08:51.897Z,HRKVLZUSKMHH52RX,1,Cagrilintide 10mg,,,,,,
2025-07-02T12:08:51.897Z,HRKVLZUSKMHH9YL,1,Cagrilintide 5mg,,,,,,
2025-07-02T12:08:51.897Z,HAG5537BZXLGOO7DK,1,CJC-1295 WITH DAC 2mg,,,,,,
2025-07-02T12:08:51.897Z,HAG5537BZXLRIFIRG9PU,1,CJC-1295 without DAC 5mg,,,,,,
2025-07-02T21:53:42.055Z,XVQEJZGYZHI44YL,5,Semaglutide 10mg,,,,,,
2025-07-02T22:08:01.064Z,GGG5814RX,1,BPC 157 2mg,,,,,,
2025-07-02T22:20:40.278Z,XVQEJZGYZHI5AS,10,Semaglutide 2mg,,,,,,
2025-07-02T22:20:44.017Z,XVQEJZGYZHI5AS,10,Semaglutide 2mg,,,,,,
2025-07-03T17:44:02.239Z,SRH934YL,1,NAD+ 500mg,,,,,,
2025-07-03T17:44:04.595Z,SRH934YL,1,NAD+ 500mg,,,,,,
2025-07-03T17:54:04.862Z,XVQEA52RX,10,Semax 10mg,,,,,,
2025-07-03T18:45:05.648Z,WVXEWFGYZHI44YL,1,Retatrutide 10 MG,,,,,,
2025-07-03T18:45:05.648Z,SRH934YL,5,NAD+ 500mg,,,,,,
2025-07-03T18:45:05.648Z,RFXWF52RX,50,MOTS-C 10mg,,,,,,
2025-07-03T20:29:19.748Z,SRH934YL,2,NAD+ 500mg,,,,,,
2025-07-03T20:29:19.748Z,XVQEJZGYZHI44YL,10,Semaglutide 10mg,,,,,,
2025-07-03T20:52:45.674Z,XVPEQY7RX,10,Selank 5mg,,,,,,
2025-07-03T20:54:43.632Z,XVQEJZGYZHI5AS,10,Semaglutide 2mg,,,,,,
2025-07-03T21:20:48.400Z,SRH934YL,1,NAD+ 500mg,,,,,,
2025-07-04T00:07:55.367Z,FUMTRHUIV54PU,10000,Adipotide - 10 MG,,,,,,
2025-07-04T05:33:14.572Z,XVPEQY7RX,100,Selank 5mg,,,,,,
2025-07-04T05:49:04.094Z,XVQEJZGYZHI5AS,10,Semaglutide 2mg,,,,,,
2025-07-04T06:01:27.880Z,XVVQRFQQZR6PU,10,Sermorelin 2mg,,,,,,
2025-07-04T06:24:59.249Z,TOCXRQUSRGIWOFJ9QK,10,Oxytocin Acetate - 2mg,,,,,,
2025-07-04T06:30:04.409Z,XVPEQY7RX,50,Selank 5mg,,,,,,
2025-07-04T07:07:19.370Z,XVPEQY7RX,10,Selank 5mg,,,,,,
2025-07-04T07:33:12.685Z,XVPEQY7RX,10,Selank 5mg,,,,,,
2025-07-04T08:31:09.186Z,TOCXRQUSRGIWOFJ9QK,10,Oxytocin Acetate - 2mg,,,,,,
2025-07-04T09:46:08.731Z,XVQEJZGYZHI5AS,10,Semaglutide 2mg,,,,,,
2025-07-04T10:08:01.173Z,YZVDHDMYZHI49YL,2,Tirzepatide 15 mg,,,,,,
2025-07-04T10:08:01.173Z,XVQEJZGYZHI44YL,10,Semaglutide 10mg,,,,,,
2025-07-04T10:08:01.173Z,YZVDHDMYZHI49YL,5,Tirzepatide 15 mg,,,,,,
2025-07-04T10:08:01.173Z,HRKVLZUSKMHH9YL,2,Cagrilintide 5mg,,,,,,
2025-07-04T10:23:01.816Z,XVQEJZGYZHI5AS,10,Semaglutide 2mg,,,,,,
2025-07-04T12:46:38.813Z,XEET152RX,10,Snap-8 10mg,,,,,,
2025-07-04T12:53:57.794Z,TOCXRQUSRGIWOFJ9QK,50,Oxytocin Acetate - 2mg,,,,,,
